Date,BTC,NYSE,NASDAQ,LSE,BTC_Volume,NYSE_Volume,NASDAQ_Volume,LSE_Volume
1/2/2018,14982.09961,12902.71973,7006.899902,3742,16846600192,3397430000,1929700000,497857
1/3/2018,15201,12957.28027,7065.529785,3749,16871900160,3544030000,2173130000,1009997
1/4/2018,15599.2002,13028.45996,7077.910156,3749,21783199744,3697340000,2103220000,669448
1/5/2018,17429.5,13103.23047,7136.560059,3758,23840899072,3239280000,2024000000,2225274
1/8/2018,15170.09961,13114.34961,7157.390137,3744,18413899776,3246160000,2055010000,930995
1/9/2018,14595.40039,13120.83984,7163.580078,3719,16659999744,3467460000,2155810000,1035866
1/10/2018,14973.29981,13106.59961,7153.569824,3700,18500800512,3579900000,2132430000,1955527
1/11/2018,13405.79981,13210.76953,7211.779785,3649,16534099968,3645690000,2015170000,1393681
1/12/2018,13980.59961,13294.32031,7261.060059,3700,12065699840,3587220000,1986600000,1674254
1/16/2018,11490.5,13246.86035,7223.689941,3699,18853799936,4362880000,2399790000,1322314
1/17/2018,11188.59961,13352.38965,7298.279785,3689,18830600192,3790340000,2245910000,1272976
1/18/2018,11474.90039,13315.91016,7296.049805,3695,15020399616,3703300000,2037410000,1607451
1/19/2018,11607.40039,13384.45996,7336.379883,3751,10740400128,3724230000,2005470000,4260311
1/22/2018,10931.40039,13470.37012,7408.029785,3719,10537400320,3489480000,2118310000,1226841
1/23/2018,10868.40039,13474.11035,7460.290039,3799,9660609536,3541140000,2135840000,1081253
1/24/2018,11359.40039,13507.66016,7415.060059,3988,9940989952,4079270000,2287320000,2949328
1/25/2018,11259.40039,13512.66016,7411.160156,3932,8873169920,3873100000,2081380000,1542647
1/26/2018,11171.40039,13637.01953,7505.77002,4024,9746199552,3474680000,2080700000,2707810
1/29/2018,11296.40039,13524.65039,7466.509766,4025,7107359744,3587420000,2114420000,1443655
1/30/2018,10106.29981,13375.50977,7402.47998,3989,8637859840,4012070000,2183420000,1712692
1/31/2018,10221.09961,13367.95996,7411.47998,3927,8041160192,4276270000,2428990000,1199107
2/1/2018,9170.540039,13381.96973,7385.859863,3995,9959400448,3977380000,2311180000,4316612
2/2/2018,8830.75,13085.34961,7240.950195,4016,12726899712,4340220000,2607160000,3305927
2/5/2018,6955.27002,12572.92969,6967.529785,3955,9285289984,5310840000,3143210000,1488483
2/6/2018,7754,12745.4502,7115.879883,3912,13999800320,5917350000,3148270000,2170301
2/7/2018,7621.299805,12687.17969,7051.97998,4043,9169280000,4646300000,2380020000,1365530
2/8/2018,8265.589844,12270.65039,6777.160156,3918,9346750464,5333840000,2730740000,1021241
2/9/2018,8736.980469,12405.82031,6874.490234,3863,6784820224,5690110000,3165330000,1144823
2/12/2018,8926.570313,12560.12012,6981.959961,3934,6256439808,4069220000,2250650000,1238609
2/13/2018,8598.30957,12574.37012,7013.509766,3930,5696719872,3503540000,1830320000,708638
2/14/2018,9494.629883,12746.71973,7143.620117,3972,7909819904,4011940000,2217630000,1135434
2/15/2018,10166.40039,12856.87012,7256.430176,4022,9062540288,3696140000,2124060000,1985630
2/16/2018,10233.90039,12874.36035,7239.470215,4050,7296159744,3646920000,2037710000,922407
2/20/2018,11403.7002,12763.33984,7234.310059,4005,9926540288,3646920000,1921870000,534904
2/21/2018,10690.40039,12695.53027,7218.22998,4069,9405339648,3789040000,1956120000,922010
2/22/2018,10005,12711.75,7210.089844,4085,8040079872,3720620000,1927580000,677900
2/23/2018,10301.09961,12884.11035,7337.390137,4056,7739500032,3200360000,1887540000,550007
2/26/2018,10366.7002,12999.62012,7421.459961,4084,7287690240,3436590000,1876560000,656134
2/27/2018,10725.59961,12819.21973,7330.350098,4054,6966179840,3752070000,2162250000,519743
2/28/2018,10397.90039,12652.54981,7273.009766,4028,6936189952,4244570000,2384940000,860977
3/1/2018,10951,12518.73047,7180.560059,3942,7317279744,4514490000,2499010000,1011418
3/2/2018,11086.40039,12557.99023,7257.870117,3837,7620590080,3891250000,2291480000,1421730
3/5/2018,11573.29981,12680.73047,7330.709961,3881,6468539904,3733640000,2076870000,910901
3/6/2018,10779.90039,12720.76953,7372.009766,3877,6832169984,3389030000,2132920000,1065038
3/7/2018,9965.570313,12707.00977,7396.649902,3922,8797910016,3406690000,2198610000,943226
3/8/2018,9395.009766,12745.00977,7427.950195,3921,7186089984,3206040000,2277740000,822264
3/9/2018,9337.549805,12918.82031,7560.810059,3936,8704190464,3376870000,2310050000,487429
3/12/2018,9205.120117,12898.40039,7588.319824,3945,6457399808,3216960000,2314480000,1009849
3/13/2018,9194.849609,12831.75,7511.009766,3905,5991139840,3324290000,2459220000,893624
3/14/2018,8269.80957,12762.66992,7496.810059,3966,6438230016,3394630000,2112950000,983785
3/15/2018,8300.860352,12743.61035,7481.740234,4019,6834429952,3543710000,2008290000,1046982
3/16/2018,8338.349609,12784.38965,7481.990234,3996,5289379840,5429140000,3089970000,1870475
3/19/2018,8630.650391,12651.45996,7344.240234,3959,6729110016,3327460000,2352810000,724145
3/20/2018,8913.469727,12663.63965,7364.299805,4036,6361789952,3272590000,1976000000,665395
3/21/2018,8929.280273,12683.75977,7345.290039,4150,6043129856,3434780000,1999230000,2701619
3/22/2018,8728.469727,12377.38965,7166.680176,4183,5530390016,3765460000,2370970000,1238001
3/23/2018,8879.620117,12177.7002,6992.669922,4124,5954120192,3829380000,2455760000,1873600
3/26/2018,8209.400391,12433.15039,7220.540039,4078,5921039872,3538080000,2341370000,618413
3/27/2018,7833.040039,12302.54004,7008.810059,4166,5378250240,3761320000,2347480000,695901
3/28/2018,7954.47998,12308.90039,6949.22998,4129,4935289856,3875720000,2551950000,1075011
3/29/2018,7165.700195,12452.05957,7063.450195,4126,6361229824,3572360000,2593390000,1220849
4/2/2018,7083.799805,12216.70996,6870.120117,4126,4333440000,3635780000,2402670000,1220849
4/3/2018,7456.109863,12367.07031,6941.279785,4086,5499700224,3395840000,2330900000,865369
4/4/2018,6853.839844,12466.4502,7042.109863,4020,4936000000,3369230000,2261580000,1454908
4/5/2018,6811.470215,12571.94043,7076.549805,4152,5639320064,3230430000,2153030000,2562865
4/6/2018,6636.319824,12349.11035,6915.109863,4218,3766810112,3312390000,2359780000,1251836
4/9/2018,6770.72998,12380.54981,6950.339844,4260,4894060032,3076140000,2089220000,782410
4/10/2018,6834.759766,12565.96973,7094.299805,4305,4272750080,3579130000,2252020000,1225894
4/11/2018,6968.319824,12514.58984,7069.029785,4246,4641889792,3054520000,1882090000,1159836
4/12/2018,7889.25,12580.21973,7140.25,4238,8906250240,3045330000,2027080000,1200516
4/13/2018,7895.959961,12546.04981,7106.649902,4270,7764460032,2988540000,1768160000,809665
4/16/2018,8058.669922,12628.20996,7156.279785,4216,5631309824,3020740000,1800450000,590401
4/17/2018,7902.089844,12705.75977,7281.100098,4175,6900879872,3286190000,1935380000,1049359
4/18/2018,8163.419922,12732.84961,7295.240234,4205,6529909760,3412030000,1908700000,841090
4/19/2018,8294.30957,12671.48047,7238.060059,4250,7063209984,3375120000,1982090000,438807
4/20/2018,8845.830078,12607.16016,7146.129883,4250,8438110208,3428260000,1935160000,903453
4/23/2018,8930.879883,12610.76953,7128.600098,4215,6925190144,3030390000,1744480000,1242529
4/24/2018,9697.5,12514,7007.350098,4300,10678800384,3716020000,2154270000,1340603
4/25/2018,8845.740234,12517.86035,7003.740234,4273,11083100160,3563680000,2055840000,870396
4/26/2018,9281.509766,12582.90039,7118.680176,4297,8970559488,3690920000,2141220000,937420
4/27/2018,8987.049805,12594.01953,7119.799805,4318,7566289920,3234510000,2050350000,3998599
4/30/2018,9240.549805,12515.36035,7066.27002,4300,8673920000,3749510000,1998570000,1179786
5/1/2018,9119.009766,12493.01953,7130.700195,4355,7713019904,3562820000,1932660000,2165111
5/2/2018,9235.919922,12418.05957,7100.899902,4374,7558159872,4047020000,2157860000,1738535
5/3/2018,9743.860352,12392.5,7088.149902,4297,10207299584,3867530000,2355780000,893755
5/4/2018,9700.759766,12493.34961,7209.620117,4330,8217829888,3335260000,2040520000,1130795
5/7/2018,9373.009766,12519.75,7265.209961,4330,7394019840,3266810000,1950650000,1130795
5/8/2018,9234.820313,12520.24023,7266.899902,4351,7415869952,3745100000,2070970000,886489
5/9/2018,9325.179688,12632.49023,7339.910156,4402,7226890240,3913650000,2250260000,548165
5/10/2018,9043.94043,12731.63965,7404.970215,4471,6906699776,3380640000,2250450000,526433
5/11/2018,8441.490234,12761.82031,7402.879883,4431,8488520192,2874850000,2085350000,660101
5/14/2018,8716.790039,12772.03027,7411.319824,4417,7364149760,2994360000,2085850000,1284802
5/15/2018,8510.379883,12704.62988,7351.629883,4475,6705710080,3291190000,2120380000,720679
5/16/2018,8368.830078,12743.79981,7398.299805,4465,6760220160,3248480000,2103060000,983368
5/17/2018,8094.319824,12747.83008,7382.470215,4498,5862530048,3478150000,1958970000,685631
5/18/2018,8250.969727,12717.41992,7354.339844,4528,5764190208,3383270000,1982190000,1010856
5/21/2018,8418.990234,12804.00977,7394.040039,4543,5154990080,3053480000,1997220000,506901
5/22/2018,8041.779785,12766.65039,7378.459961,4542,5137010176,3384140000,1927420000,550546
5/23/2018,7557.819824,12743.40039,7425.959961,4469,6491120128,3333160000,1997090000,893484
5/24/2018,7587.339844,12696.69043,7424.430176,4489,6049220096,3285750000,2035460000,615248
5/25/2018,7480.140137,12634.94043,7433.850098,4544,4867829760,3015260000,1771950000,1219561
5/29/2018,7472.589844,12442.69043,7396.589844,4480,5662660096,3743310000,2095380000,858960
5/30/2018,7406.52002,12625.87012,7462.450195,4448,4922540032,3566490000,2058300000,1297092
5/31/2018,7494.169922,12527.13965,7442.120117,4477,5127130112,4241100000,2533360000,1321953
6/1/2018,7541.450195,12620.83008,7554.330078,4484,4921460224,3694310000,2212330000,649035
6/4/2018,7514.470215,12673.91016,7606.459961,4504,4993169920,3410090000,2152170000,724176
6/5/2018,7633.759766,12658.7002,7637.859863,4516,4961739776,3523550000,2063270000,683574
6/6/2018,7653.97998,12778.23047,7689.240234,4554,4692259840,3662780000,2198100000,501506
6/7/2018,7678.240234,12788.5,7635.069824,4502,4485799936,3742080000,2339720000,797495
6/8/2018,7624.919922,12832.07031,7645.509766,4504,4227579904,3138850000,1949810000,586383
6/11/2018,6906.919922,12856.95996,7659.930176,4543,4745269760,3262130000,1959360000,829119
6/12/2018,6582.359863,12844.70996,7703.790039,4500,4654380032,3435700000,2019890000,566001
6/13/2018,6349.899902,12785.4502,7695.700195,4514,5052349952,3820770000,2197830000,978069
6/14/2018,6675.350098,12771.9502,7761.040039,4490,5138710016,3540930000,2193630000,2388619
6/15/2018,6456.580078,12734.63965,7746.379883,4410,3955389952,5451990000,3049870000,1437751
6/18/2018,6734.819824,12708.62988,7747.029785,4395,4039200000,3316120000,2102660000,1233531
6/19/2018,6769.939941,12638.98047,7725.589844,4370,4057029888,3671160000,2283340000,1501924
6/20/2018,6776.549805,12648.74023,7781.509766,4451,3888640000,3332140000,2316420000,1598169
